cdate,site,run,day,round,time.of.day,treatment,plot,plant,visits,focal.abun,plot.temp,norm.time,obs.visits,obs.rates
2018-07-02,Freiburg,1,2,2,am,no,C2,Tri_rep,0,400,32.5,0.317552285,0,0
2018-07-02,Freiburg,1,2,2,am,no,C3,Cre_cap,7,137,33,0.330079688,2,0.01459854
2018-07-02,Freiburg,1,2,2,am,no,C3,Gal_mol,0,137,33,0.330079688,0,0
2018-07-02,Freiburg,1,2,2,am,no,C3,Hyp_rad,3,137,33,0.330079688,0,0
2018-07-02,Freiburg,1,2,2,am,no,C3,Lot_cor,0,137,33,0.330079688,0,0
2018-07-02,Freiburg,1,2,2,am,no,C3,Pla_lan,0,137,33,0.330079688,2,0.064516129
2018-07-02,Freiburg,1,2,2,am,no,C3,Thy_vul,0,137,33,0.330079688,0,0
2018-07-02,Freiburg,1,2,2,am,no,C3,Tri_rep,2,137,33,0.330079688,0,0
2018-07-02,Freiburg,1,2,2,am,no,C4,Cre_cap,14,96,33.16666667,0.346782893,6,0.0625
2018-07-02,Freiburg,1,2,2,am,no,C4,Hyp_rad,0,96,33.16666667,0.346782893,0,0
2018-07-02,Freiburg,1,2,2,am,no,C4,Lot_cor,0,96,33.16666667,0.346782893,0,0
2018-07-02,Freiburg,1,2,2,am,no,C4,Pim_sax,8,96,33.16666667,0.346782893,3,0.001567398
2018-07-02,Freiburg,1,2,2,am,no,C4,Pla_lan,2,96,33.16666667,0.346782893,2,0.105263158
2018-07-02,Freiburg,1,2,2,am,no,C4,Thy_vul,175,96,33.16666667,0.346782893,8,0.007655502
2018-07-02,Freiburg,1,2,2,am,no,C4,Tri_rep,0,96,33.16666667,0.346782893,0,0
2018-07-02,Freiburg,1,2,2,am,no,C5,Ach_mil,0,173,33.16666667,0.338431291,1,0.007692308
2018-07-02,Freiburg,1,2,2,am,no,C5,Cre_cap,23,173,33.16666667,0.338431291,9,0.052023121
2018-07-02,Freiburg,1,2,2,am,no,C5,Gal_mol,0,173,33.16666667,0.338431291,0,0
2018-07-02,Freiburg,1,2,2,am,no,C5,Pla_lan,0,173,33.16666667,0.338431291,2,0.125
2018-07-02,Freiburg,1,2,3,pm,no,C1,Cre_cap,0,15,36.16666667,0.477276682,1,0.066666667
2018-07-02,Freiburg,1,2,3,pm,no,C1,Gal_mol,2,15,36.16666667,0.477276682,0,0
2018-07-02,Freiburg,1,2,3,pm,no,C1,Pla_lan,0,15,36.16666667,0.477276682,0,0
2018-07-02,Freiburg,1,2,3,pm,no,C1,Tri_arv,3,15,36.16666667,0.477276682,0,0
2018-07-02,Freiburg,1,2,3,pm,no,C1,Tri_pra,0,15,36.16666667,0.477276682,0,0
2018-07-02,Freiburg,1,2,3,pm,no,C1,Tri_rep,0,15,36.16666667,0.477276682,0,0
2018-07-02,Freiburg,1,2,3,pm,no,C2,Ach_mil,0,24,36,0.492935936,3,0.027777778
2018-07-02,Freiburg,1,2,3,pm,no,C2,Cre_cap,3,24,36,0.492935936,1,0.041666667
2018-07-02,Freiburg,1,2,3,pm,no,C2,Gal_mol,2,24,36,0.492935936,0,0
2018-07-02,Freiburg,1,2,3,pm,no,C2,Lot_cor,0,24,36,0.492935936,0,0
2018-07-02,Freiburg,1,2,3,pm,no,C2,Pla_lan,2,24,36,0.492935936,0,0
2018-07-02,Freiburg,1,2,3,pm,no,C3,Cre_cap,0,3,36.83333333,0.524254445,0,0
2018-07-02,Freiburg,1,2,3,pm,no,C3,Gal_mol,0,3,36.83333333,0.524254445,0,0
2018-07-02,Freiburg,1,2,3,pm,no,C3,Lot_cor,1,3,36.83333333,0.524254445,0,0
2018-07-02,Freiburg,1,2,3,pm,no,C3,Pla_lan,3,3,36.83333333,0.524254445,0,0
2018-07-02,Freiburg,1,2,3,pm,no,C3,Thy_vul,0,3,36.83333333,0.524254445,0,0
2018-07-02,Freiburg,1,2,3,pm,no,C3,Tri_rep,2,3,36.83333333,0.524254445,0,0
2018-07-02,Freiburg,1,2,3,pm,no,C4,Cre_cap,0,0,37,0.532606048,0,NA
2018-07-02,Freiburg,1,2,3,pm,no,C4,Gal_mol,0,0,37,0.532606048,0,0
2018-07-02,Freiburg,1,2,3,pm,no,C4,Lot_cor,0,0,37,0.532606048,0,0
2018-07-02,Freiburg,1,2,3,pm,no,C4,Pim_sax,0,0,37,0.532606048,3,0.001442308
2018-07-02,Freiburg,1,2,3,pm,no,C4,Pla_lan,0,0,37,0.532606048,0,0
2018-07-02,Freiburg,1,2,3,pm,no,C4,Thy_vul,105,0,37,0.532606048,4,0.003636364
2018-07-02,Freiburg,1,2,3,pm,no,C4,Tri_rep,3,0,37,0.532606048,0,0
2018-07-02,Freiburg,1,2,3,pm,no,C5,Ach_mil,4,0,37,0.560792706,2,0.01
2018-07-02,Freiburg,1,2,3,pm,no,C5,Cre_cap,1,0.5,37,0.560792706,0,0
2018-07-02,Freiburg,1,2,3,pm,no,C5,Gal_mol,6,0,37,0.560792706,0,0
2018-07-02,Freiburg,1,2,3,pm,no,C5,Pla_lan,0,0,37,0.560792706,0,0
2018-07-02,Freiburg,1,2,3,pm,no,C5,Tri_rep,1,0,37,0.560792706,0,0
2018-07-02,Freiburg,1,2,3,pm,yes,T1,Cre_cap,21,150,36,0.484584334,4,0.026666667
2018-07-02,Freiburg,1,2,3,pm,yes,T1,Gal_mol,0,150,36,0.484584334,0,0
2018-07-02,Freiburg,1,2,3,pm,yes,T1,Leo_aut,3,150,36,0.484584334,0,0
2018-07-02,Freiburg,1,2,3,pm,yes,T1,Pla_lan,0,150,36,0.484584334,0,0
2018-07-02,Freiburg,1,2,3,pm,yes,T1,Tri_pra,5,150,36,0.484584334,1,0.058823529
2018-07-02,Freiburg,1,2,3,pm,yes,T1,Tri_rep,2,150,36,0.484584334,1,0.035714286
2018-07-02,Freiburg,1,2,3,pm,yes,T2,Ach_mil,0,200,36.5,0.503375439,0,0
2018-07-02,Freiburg,1,2,3,pm,yes,T2,Cre_cap,35,200,36.5,0.503375439,5,0.025
2018-07-02,Freiburg,1,2,3,pm,yes,T2,Gal_mol,1,200,36.5,0.503375439,0,0
2018-07-02,Freiburg,1,2,3,pm,yes,T2,Lot_cor,0,200,36.5,0.503375439,0,0
2018-07-02,Freiburg,1,2,3,pm,yes,T2,Pla_lan,0,200,36.5,0.503375439,0,0
2018-07-02,Freiburg,1,2,3,pm,yes,T2,Sen_jac,0,200,36.5,0.503375439,1,0.333333333
2018-07-02,Freiburg,1,2,3,pm,yes,T2,Tri_rep,0,200,36.5,0.503375439,0,0
2018-07-02,Freiburg,1,2,3,pm,yes,T3,Cre_cap,27,260,36.66666667,0.513814942,10,0.038461538
2018-07-02,Freiburg,1,2,3,pm,yes,T3,Gal_mol,0,260,36.66666667,0.513814942,0,0
2018-07-02,Freiburg,1,2,3,pm,yes,T3,Lot_cor,0,260,36.66666667,0.513814942,0,0
2018-07-02,Freiburg,1,2,3,pm,yes,T3,Pla_lan,0,260,36.66666667,0.513814942,0,0
2018-07-02,Freiburg,1,2,3,pm,yes,T3,Thy_vul,71,260,36.66666667,0.513814942,5,0.007575758
2018-07-02,Freiburg,1,2,3,pm,yes,T4,Cre_cap,14,149,37.5,0.543045551,9,0.060402685
2018-07-02,Freiburg,1,2,3,pm,yes,T4,Dau_car,60,149,37.5,0.543045551,0,0
2018-07-02,Freiburg,1,2,3,pm,yes,T4,Gal_mol,0,149,37.5,0.543045551,0,0
2018-07-02,Freiburg,1,2,3,pm,yes,T4,Pim_sax,0,149,37.5,0.543045551,0,0
2018-07-02,Freiburg,1,2,3,pm,yes,T4,Pla_lan,0,149,37.5,0.543045551,0,0
2018-07-02,Freiburg,1,2,3,pm,yes,T4,Thy_vul,0,149,37.5,0.543045551,3,0.005357143
2018-07-02,Freiburg,1,2,3,pm,yes,T5,Cre_cap,19,149,37.5,0.551397153,9,0.060402685
2018-07-02,Freiburg,1,2,3,pm,yes,T5,Dau_car,0,149,37.5,0.551397153,1,0.002484344
2018-07-02,Freiburg,1,2,3,pm,yes,T5,Pim_sax,0,149,37.5,0.551397153,0,0
2018-07-02,Freiburg,1,2,3,pm,yes,T5,Pla_lan,0,149,37.5,0.551397153,0,0
2018-07-02,Freiburg,1,2,3,pm,yes,T5,Thy_vul,0,149,37.5,0.551397153,1,0.011904762
2018-07-02,Freiburg,1,2,3,pm,yes,T5,Tri_rep,0,149,37.5,0.551397153,0,0
2018-07-02,Freiburg,1,2,4,pm,no,C1,Cre_cap,1,3,37.5,0.639088979,0,0
2018-07-02,Freiburg,1,2,4,pm,no,C1,Gal_mol,0,3,37.5,0.639088979,0,0
2018-07-02,Freiburg,1,2,4,pm,no,C1,Pla_lan,1,3,37.5,0.639088979,0,0
2018-07-02,Freiburg,1,2,4,pm,no,C1,Tri_arv,0,3,37.5,0.639088979,0,0
2018-07-02,Freiburg,1,2,4,pm,no,C1,Tri_pra,0,3,37.5,0.639088979,0,0
2018-07-02,Freiburg,1,2,4,pm,no,C1,Tri_rep,3,3,37.5,0.639088979,0,0
2018-07-02,Freiburg,1,2,4,pm,no,C2,Ach_mil,2,4,37,0.656836135,1,0.008130081
2018-07-02,Freiburg,1,2,4,pm,no,C2,Cre_cap,0,4,37,0.656836135,0,0
2018-07-02,Freiburg,1,2,4,pm,no,C2,Gal_mol,0,4,37,0.656836135,0,0
2018-07-02,Freiburg,1,2,4,pm,no,C2,Lot_cor,2,4,37,0.656836135,0,0
2018-07-02,Freiburg,1,2,4,pm,no,C2,Tri_rep,3,4,37,0.656836135,0,0
2018-07-02,Freiburg,1,2,4,pm,no,C4,Cre_cap,0,0,37,0.681890942,0,NA
2018-07-02,Freiburg,1,2,4,pm,no,C4,Gal_mol,0,0,37,0.681890942,0,0
2018-07-02,Freiburg,1,2,4,pm,no,C4,Lot_cor,0,0,37,0.681890942,0,0
2018-07-02,Freiburg,1,2,4,pm,no,C4,Pim_sax,0,0,37,0.681890942,2,0.001980198
2018-07-02,Freiburg,1,2,4,pm,no,C4,Thy_vul,140,0,37,0.681890942,8,0.009557945
2018-07-02,Freiburg,1,2,4,pm,no,C4,Tri_rep,1,0,37,0.681890942,1,0.166666667
2018-07-02,Freiburg,1,2,4,pm,no,C5,Ach_mil,16,0,37,0.7079897,2,0.011764706
2018-07-02,Freiburg,1,2,4,pm,no,C5,Cre_cap,0,0,37,0.7079897,0,NA
2018-07-02,Freiburg,1,2,4,pm,no,C5,Gal_mol,6,0,37,0.7079897,0,0
2018-07-02,Freiburg,1,2,4,pm,no,C5,Pla_lan,0,0,37,0.7079897,0,0
2018-07-02,Freiburg,1,2,4,pm,yes,T1,Cre_cap,0,51,37.16666667,0.648484532,0,0
2018-07-02,Freiburg,1,2,4,pm,yes,T1,Gal_mol,0,51,37.16666667,0.648484532,0,0
2018-07-02,Freiburg,1,2,4,pm,yes,T1,Lot_cor,2,51,37.16666667,0.648484532,1,0.166666667
2018-07-02,Freiburg,1,2,4,pm,yes,T1,Pla_lan,0,51,37.16666667,0.648484532,0,0
2018-07-02,Freiburg,1,2,4,pm,yes,T1,Tri_pra,0,51,37.16666667,0.648484532,1,0.041666667
2018-07-02,Freiburg,1,2,4,pm,yes,T1,Tri_rep,0,51,37.16666667,0.648484532,0,0
2018-07-02,Freiburg,1,2,4,pm,yes,T2,Ach_mil,0,25,37,0.665187737,0,0
2018-07-02,Freiburg,1,2,4,pm,yes,T2,Cre_cap,0,25,37,0.665187737,0,0
2018-07-02,Freiburg,1,2,4,pm,yes,T2,Gal_mol,0,25,37,0.665187737,0,0
2018-07-02,Freiburg,1,2,4,pm,yes,T2,Lot_cor,0,25,37,0.665187737,0,0
2018-07-02,Freiburg,1,2,4,pm,yes,T2,Pla_lan,0,25,37,0.665187737,0,0
2018-07-02,Freiburg,1,2,4,pm,yes,T2,Sen_jac,0,25,37,0.665187737,1,0.333333333
2018-07-02,Freiburg,1,2,4,pm,yes,T2,Tri_rep,1,25,37,0.665187737,0,0
2018-07-02,Freiburg,1,2,4,pm,yes,T3,Cre_cap,4,104,37,0.67353934,1,0.009615385
2018-07-02,Freiburg,1,2,4,pm,yes,T3,Gal_mol,0,104,37,0.67353934,0,0
2018-07-02,Freiburg,1,2,4,pm,yes,T3,Lot_cor,0,104,37,0.67353934,0,0
2018-07-02,Freiburg,1,2,4,pm,yes,T3,Pla_lan,1,104,37,0.67353934,0,0
2018-07-02,Freiburg,1,2,4,pm,yes,T3,Thy_vul,6,104,37,0.67353934,5,0.009689922
2018-07-02,Freiburg,1,2,4,pm,yes,T4,Cre_cap,3,24,37.33333333,0.690242544,2,0.083333333
2018-07-02,Freiburg,1,2,4,pm,yes,T4,Dau_car,0,24,37.33333333,0.690242544,1,0.002484344
2018-07-02,Freiburg,1,2,4,pm,yes,T4,Gal_mol,0,24,37.33333333,0.690242544,0,0
2018-07-02,Freiburg,1,2,4,pm,yes,T4,Pim_sax,0,24,37.33333333,0.690242544,0,0
2018-07-02,Freiburg,1,2,4,pm,yes,T4,Thy_vul,1,24,37.33333333,0.690242544,2,0.003831418
2018-07-02,Freiburg,1,2,4,pm,yes,T4,Tri_arv,1,24,37.33333333,0.690242544,0,0
2018-07-02,Freiburg,1,2,4,pm,yes,T4,Tri_rep,0,24,37.33333333,0.690242544,0,0
2018-07-02,Freiburg,1,2,4,pm,yes,T5,Cre_cap,0,13,37.33333333,0.697550197,2,0.153846154
2018-07-02,Freiburg,1,2,4,pm,yes,T5,Dau_car,10,13,37.33333333,0.697550197,1,0.002484344
2018-07-02,Freiburg,1,2,4,pm,yes,T5,Gal_mol,0,13,37.33333333,0.697550197,0,0
2018-07-02,Freiburg,1,2,4,pm,yes,T5,Pim_sax,2,13,37.33333333,0.697550197,1,0.002604167
2018-07-02,Freiburg,1,2,4,pm,yes,T5,Pla_lan,0,13,37.33333333,0.697550197,0,0
2018-07-02,Freiburg,1,2,4,pm,yes,T5,Thy_vul,3,13,37.33333333,0.697550197,0,0
2018-07-02,Freiburg,1,2,4,pm,yes,T5,Tri_rep,0,13,37.33333333,0.697550197,0,0
2018-07-13,Freiburg,2,1,1,am,no,C1,Cre_cap,35,228,29.16666667,0.265319461,7,0.030701754
2018-07-13,Freiburg,2,1,1,am,no,C1,Dau_car,0,228,29.16666667,0.265319461,3,0.000875419
2018-07-13,Freiburg,2,1,1,am,no,C1,Gal_mol,0,228,29.16666667,0.265319461,0,0
2018-07-13,Freiburg,2,1,1,am,no,C1,Pla_lan,0,228,29.16666667,0.265319461,0,0
2018-07-13,Freiburg,2,1,1,am,no,T1,Cre_cap,4,182,29.83333333,0.274858243,4,0.021978022
2018-07-13,Freiburg,2,1,1,am,no,T1,Pim_sax,6,182,29.83333333,0.274858243,1,0.000666667
2018-07-13,Freiburg,2,1,1,am,no,T1,Sen_jac,0,182,29.83333333,0.274858243,0,0
2018-07-13,Freiburg,2,1,1,am,no,T1,Thy_vul,26,182,29.83333333,0.274858243,1,0.000645161
2018-07-13,Freiburg,2,1,1,am,no,T2,Ach_mil,1,44,25.5,0.176290827,1,0.004
2018-07-13,Freiburg,2,1,1,am,no,T2,Cre_cap,11,44,25.5,0.176290827,0,0
2018-07-13,Freiburg,2,1,1,am,no,T2,Gal_mol,3,44,25.5,0.176290827,0,0
2018-07-13,Freiburg,2,1,1,am,no,T2,Sen_jac,0,44,25.5,0.176290827,1,0.058823529
2018-07-13,Freiburg,2,1,1,am,no,T3,Cre_cap,5,160,25.5,0.184769744,3,0.01875
2018-07-13,Freiburg,2,1,1,am,no,T3,Gal_mol,0,160,25.5,0.184769744,0,0
2018-07-13,Freiburg,2,1,1,am,no,T3,Thy_vul,7,160,25.5,0.184769744,0,0
2018-07-13,Freiburg,2,1,1,am,no,T4,Cre_cap,5,100,27,0.214445956,4,0.04
2018-07-13,Freiburg,2,1,1,am,no,T4,Dau_car,50,100,27,0.214445956,5,0.000455391
2018-07-13,Freiburg,2,1,1,am,no,T4,Pim_sax,15,100,27,0.214445956,3,0.001489573
2018-07-13,Freiburg,2,1,1,am,no,T4,Thy_vul,0,100,27,0.214445956,0,0
2018-07-13,Freiburg,2,1,1,am,yes,C2,Ach_mil,0,145,25.66666667,0.194308527,0,0
2018-07-13,Freiburg,2,1,1,am,yes,C2,Cre_cap,17,145,25.66666667,0.194308527,4,0.027586207
2018-07-13,Freiburg,2,1,1,am,yes,C2,Hyp_rad,1,145,25.66666667,0.194308527,0,0
2018-07-13,Freiburg,2,1,1,am,yes,C2,Tri_arv,0,145,25.66666667,0.194308527,0,0
2018-07-13,Freiburg,2,1,1,am,yes,C3,Cre_cap,0,116,29.25,0.266379326,5,0.043103448
2018-07-13,Freiburg,2,1,1,am,yes,C3,Gal_mol,0,116,29.25,0.266379326,0,0
2018-07-13,Freiburg,2,1,1,am,yes,C3,Hyp_rad,8,116,29.25,0.266379326,0,0
2018-07-13,Freiburg,2,1,1,am,yes,C3,Thy_vul,0,116,29.25,0.266379326,0,0
2018-07-13,Freiburg,2,1,1,am,yes,C4,Cre_cap,18,46,28.33333333,0.244122167,3,0.065217391
2018-07-13,Freiburg,2,1,1,am,yes,C4,Hyp_rad,0,46,28.33333333,0.244122167,3,0.375
2018-07-13,Freiburg,2,1,1,am,yes,C4,Leo_aut,0,46,28.33333333,0.244122167,3,0.6
2018-07-13,Freiburg,2,1,1,am,yes,C4,Pim_sax,27,46,28.33333333,0.244122167,2,0.000360881
2018-07-13,Freiburg,2,1,1,am,yes,C4,Thy_vul,0,46,28.33333333,0.244122167,2,0.003030303
2018-07-13,Freiburg,2,1,1,am,yes,C5,Ach_mil,0,197,28.5,0.254720814,0,0
2018-07-13,Freiburg,2,1,1,am,yes,C5,Cre_cap,17,197,28.5,0.254720814,14,0.07106599
2018-07-13,Freiburg,2,1,1,am,yes,C5,Gal_mol,0,197,28.5,0.254720814,0,0
2018-07-13,Freiburg,2,1,1,am,yes,C5,Pim_sax,0,197,28.5,0.254720814,0,0
2018-07-13,Freiburg,2,1,1,am,yes,T5,Cre_cap,15,164,28.16666667,0.232463655,5,0.030487805
2018-07-13,Freiburg,2,1,1,am,yes,T5,Dau_car,9,164,28.16666667,0.232463655,2,0.000222981
2018-07-13,Freiburg,2,1,1,am,yes,T5,Pim_sax,23,164,28.16666667,0.232463655,0,0
2018-07-13,Freiburg,2,1,1,am,yes,T5,Sen_jac,0,164,28.16666667,0.232463655,1,0.25
2018-07-13,Freiburg,2,1,1,am,yes,T5,Thy_vul,0,164,28.16666667,0.232463655,0,0
2018-07-13,Freiburg,2,1,2,am,no,C1,Cre_cap,2,44,34.66666667,0.437017541,0,0
2018-07-13,Freiburg,2,1,2,am,no,C1,Dau_car,85,44,34.66666667,0.437017541,3,0.001071429
2018-07-13,Freiburg,2,1,2,am,no,C1,Tri_arv,0,44,34.66666667,0.437017541,0,0
2018-07-13,Freiburg,2,1,2,am,no,T1,Cre_cap,1,41,34.16666667,0.428538623,0,0
2018-07-13,Freiburg,2,1,2,am,no,T1,Pim_sax,1,41,34.16666667,0.428538623,2,0.001818182
2018-07-13,Freiburg,2,1,2,am,no,T1,Sen_jac,2,41,34.16666667,0.428538623,0,0
2018-07-13,Freiburg,2,1,2,am,no,T1,Thy_vul,147,41,34.16666667,0.428538623,3,0.001395349
2018-07-13,Freiburg,2,1,2,am,no,T1,Tri_arv,0,41,34.16666667,0.428538623,0,0
2018-07-13,Freiburg,2,1,2,am,no,T2,Ach_mil,0,53,32.5,0.352228366,0,0
2018-07-13,Freiburg,2,1,2,am,no,T2,Cre_cap,7,53,32.5,0.352228366,4,0.075471698
2018-07-13,Freiburg,2,1,2,am,no,T2,Gal_mol,0,53,32.5,0.352228366,0,0
2018-07-13,Freiburg,2,1,2,am,no,T2,Pla_lan,0,53,32.5,0.352228366,0,0
2018-07-13,Freiburg,2,1,2,am,no,T2,Sen_jac,0,53,32.5,0.352228366,0,0
2018-07-13,Freiburg,2,1,2,am,no,T3,Cre_cap,12,170,32.66666667,0.360707283,4,0.023529412
2018-07-13,Freiburg,2,1,2,am,no,T3,Thy_vul,22,170,32.66666667,0.360707283,7,0.007056452
2018-07-13,Freiburg,2,1,2,am,no,T4,Cre_cap,0,47,33.83333333,0.3872039,1,0.021276596
2018-07-13,Freiburg,2,1,2,am,no,T4,Dau_car,372,47,33.83333333,0.3872039,2,0.000155225
2018-07-13,Freiburg,2,1,2,am,no,T4,Pim_sax,3,47,33.83333333,0.3872039,1,0.000574713
2018-07-13,Freiburg,2,1,2,am,no,T4,Thy_vul,0,47,33.83333333,0.3872039,0,0
2018-07-13,Freiburg,2,1,2,am,no,T4,Tri_arv,0,47,33.83333333,0.3872039,0,0
2018-07-13,Freiburg,2,1,2,am,yes,C2,Ach_mil,3,206,32.5,0.331031072,0,0
2018-07-13,Freiburg,2,1,2,am,yes,C2,Cre_cap,8,206,32.5,0.331031072,2,0.009708738
2018-07-13,Freiburg,2,1,2,am,yes,C2,Hyp_rad,0,206,32.5,0.331031072,0,0
2018-07-13,Freiburg,2,1,2,am,yes,C2,Pla_lan,0,206,32.5,0.331031072,0,0
2018-07-13,Freiburg,2,1,2,am,yes,C3,Cre_cap,9,63,32.5,0.340569854,2,0.031746032
2018-07-13,Freiburg,2,1,2,am,yes,C3,Thy_vul,7,63,32.5,0.340569854,1,0.002645503
2018-07-13,Freiburg,2,1,2,am,yes,C4,Cre_cap,2,50,33.5,0.378724983,1,0.02
2018-07-13,Freiburg,2,1,2,am,yes,C4,Leo_aut,0,50,33.5,0.378724983,0,0
2018-07-13,Freiburg,2,1,2,am,yes,C4,Pim_sax,14,50,33.5,0.378724983,3,0.00047619
2018-07-13,Freiburg,2,1,2,am,yes,C4,Thy_vul,7,50,33.5,0.378724983,4,0.006060606
2018-07-13,Freiburg,2,1,2,am,yes,C5,Ach_mil,0,65,34,0.420059706,0,0
2018-07-13,Freiburg,2,1,2,am,yes,C5,Cre_cap,1,65,34,0.420059706,5,0.076923077
2018-07-13,Freiburg,2,1,2,am,yes,C5,Pim_sax,0,65,34,0.420059706,0,0
2018-07-13,Freiburg,2,1,2,am,yes,T5,Cre_cap,3,74,33.66666667,0.397802547,0,0
2018-07-13,Freiburg,2,1,2,am,yes,T5,Dau_car,115,74,33.66666667,0.397802547,4,0.000406485
2018-07-13,Freiburg,2,1,2,am,yes,T5,Pim_sax,0,74,33.66666667,0.397802547,2,0.00105042
2018-07-13,Freiburg,2,1,2,am,yes,T5,Sen_jac,0,74,33.66666667,0.397802547,0,0
2018-07-13,Freiburg,2,1,2,am,yes,T5,Thy_vul,0,74,33.66666667,0.397802547,0,0
2018-07-13,Freiburg,2,1,3,pm,no,C1,Cre_cap,0,5,37.16666667,0.569500627,0,0
2018-07-13,Freiburg,2,1,3,pm,no,C1,Dau_car,10,5,37.16666667,0.569500627,4,0.001857185
2018-07-13,Freiburg,2,1,3,pm,no,T1,Cre_cap,0,0,37.16666667,0.566321033,0,NA
2018-07-13,Freiburg,2,1,3,pm,no,T1,Pim_sax,2,0,37.16666667,0.566321033,1,0.000938086
2018-07-13,Freiburg,2,1,3,pm,no,T1,Sen_jac,0,0,37.16666667,0.566321033,0,0
2018-07-13,Freiburg,2,1,3,pm,no,T1,Thy_vul,6,0,37.16666667,0.566321033,6,0.00375
2018-07-13,Freiburg,2,1,3,pm,no,T2,Ach_mil,7,0,36.16666667,0.493190369,1,0.005050505
2018-07-13,Freiburg,2,1,3,pm,no,T2,Cre_cap,0,0,36.16666667,0.493190369,0,NA
2018-07-13,Freiburg,2,1,3,pm,no,T2,Gal_mol,0,0,36.16666667,0.493190369,0,0
2018-07-13,Freiburg,2,1,3,pm,no,T2,Sen_jac,1,0,36.16666667,0.493190369,1,0.058823529
2018-07-13,Freiburg,2,1,3,pm,no,T3,Cre_cap,1,31,35.83333333,0.519686987,1,0.032258065
2018-07-13,Freiburg,2,1,3,pm,no,T3,Thy_vul,29,31,35.83333333,0.519686987,7,0.005833333
2018-07-13,Freiburg,2,1,3,pm,no,T4,Cre_cap,0,0,36.33333333,0.545123739,0,NA
2018-07-13,Freiburg,2,1,3,pm,no,T4,Dau_car,65,0,36.33333333,0.545123739,3,0.000222112
2018-07-13,Freiburg,2,1,3,pm,no,T4,Pim_sax,0,0,36.33333333,0.545123739,1,0.000793021
2018-07-13,Freiburg,2,1,3,pm,no,T4,Sen_jac,1,0,36.33333333,0.545123739,0,0
2018-07-13,Freiburg,2,1,3,pm,no,T4,Thy_vul,2,0,36.33333333,0.545123739,0,0
2018-07-13,Freiburg,2,1,3,pm,yes,C2,Ach_mil,18,20,36.16666667,0.492130505,1,0.003703704
2018-07-13,Freiburg,2,1,3,pm,yes,C2,Cre_cap,1,20,36.16666667,0.492130505,0,0
2018-07-13,Freiburg,2,1,3,pm,yes,C3,Cre_cap,0,8,35.83333333,0.512267934,0,0
2018-07-13,Freiburg,2,1,3,pm,yes,C3,Thy_vul,10,8,35.83333333,0.512267934,0,0
2018-07-13,Freiburg,2,1,3,pm,yes,C4,Cre_cap,0,0,36.5,0.527106039,0,NA
2018-07-13,Freiburg,2,1,3,pm,yes,C4,Pim_sax,94,0,36.5,0.527106039,1,0.00015873
2018-07-13,Freiburg,2,1,3,pm,yes,C4,Thy_vul,2,0,36.5,0.527106039,4,0.006944444
2018-07-13,Freiburg,2,1,3,pm,yes,C5,Ach_mil,0,8,36.5,0.552542792,1,0.005
2018-07-13,Freiburg,2,1,3,pm,yes,C5,Cre_cap,3,8,36.5,0.552542792,0,0
2018-07-13,Freiburg,2,1,3,pm,yes,T5,Cre_cap,1,10,36.66666667,0.534525092,0,0
2018-07-13,Freiburg,2,1,3,pm,yes,T5,Dau_car,40,10,36.66666667,0.534525092,2,0.000192921
2018-07-13,Freiburg,2,1,3,pm,yes,T5,Pim_sax,0,10,36.66666667,0.534525092,1,0.000541712
2018-07-13,Freiburg,2,1,3,pm,yes,T5,Sen_jac,0,10,36.66666667,0.534525092,0,0
2018-07-13,Freiburg,2,1,3,pm,yes,T5,Thy_vul,0,10,36.66666667,0.534525092,0,0
2018-07-13,Freiburg,2,1,4,pm,no,C1,Cre_cap,0,6,37.33333333,0.718941548,0,0
2018-07-13,Freiburg,2,1,4,pm,no,C1,Dau_car,25,6,37.33333333,0.718941548,1,0.000278578
2018-07-13,Freiburg,2,1,4,pm,no,C1,Tri_arv,0,6,37.33333333,0.718941548,0,0
2018-07-13,Freiburg,2,1,4,pm,no,T1,Cre_cap,0,0,38,0.703043578,0,NA
2018-07-13,Freiburg,2,1,4,pm,no,T1,Pim_sax,19,0,38,0.703043578,0,0
2018-07-13,Freiburg,2,1,4,pm,no,T1,Sen_jac,0,0,38,0.703043578,0,0
2018-07-13,Freiburg,2,1,4,pm,no,T1,Thy_vul,10,0,38,0.703043578,3,0.001875
2018-07-13,Freiburg,2,1,4,pm,no,T2,Ach_mil,0,0,39.16666667,0.655349667,0,0
2018-07-13,Freiburg,2,1,4,pm,no,T2,Cre_cap,0,0,39.16666667,0.655349667,0,NA
2018-07-13,Freiburg,2,1,4,pm,no,T2,Gal_mol,0,0,39.16666667,0.655349667,0,0
2018-07-13,Freiburg,2,1,4,pm,no,T2,Sen_jac,1,0,39.16666667,0.655349667,1,0.071428571
2018-07-13,Freiburg,2,1,4,pm,no,T3,Cre_cap,0,5,38.83333333,0.668068043,0,0
2018-07-13,Freiburg,2,1,4,pm,no,T3,Thy_vul,11,5,38.83333333,0.668068043,3,0.002173913
2018-07-13,Freiburg,2,1,4,pm,no,T4,Cre_cap,0,3,37.66666667,0.693504796,0,0
2018-07-13,Freiburg,2,1,4,pm,no,T4,Dau_car,74,3,37.66666667,0.693504796,0,0
2018-07-13,Freiburg,2,1,4,pm,no,T4,Pim_sax,5,3,37.66666667,0.693504796,1,0.000894454
